[-0.1500083026894673, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.4489424625316657, -0.024879234621016266]  7704.0
[-0.1500083026894673, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.823003866709526, -0.03057378508407438]  6912.0
[-0.1500083026894673, -0.09256139862108947, -0.3949553103303115, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  6364.0
[-0.45940037372830467, -0.09256139862108947, -0.3949553103303115, -0.22936175412567317, 0.4489424625316657, -0.024879234621016266]  6244.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  6224.0
[-0.1500083026894673, -0.32568189923220603, -0.3949553103303115, 0.04186536489933801, 0.48122030441010843, -0.024879234621016266]  5816.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.19010224946493903, -0.024879234621016266]  5000.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.4489424625316657, -0.024879234621016266]  4944.0
[-0.1500083026894673, -0.09256139862108947, -0.3324146676779943, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  4824.0
[-0.45940037372830467, -0.09256139862108947, -0.3324146676779943, -0.22936175412567317, 0.4489424625316657, -0.03057378508407438]  4036.0
[-0.45940037372830467, -0.4227426468805665, -0.3949553103303115, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  3824.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  3652.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  3644.0
[-0.1500083026894673, -0.09256139862108947, -0.3949553103303115, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  3488.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, 0.07716234091295582, 0.4489424625316657, -0.03057378508407438]  3344.0
[-0.45940037372830467, -0.4227426468805665, -0.47272200033307255, -0.3593668480451613, 0.4489424625316657, -0.03057378508407438]  3260.0
[-0.45940037372830467, -0.4227426468805665, -0.3949553103303115, -0.21758762882452132, 0.4489424625316657, -0.024879234621016266]  3204.0
[-0.1500083026894673, -0.09256139862108947, -0.3949553103303115, -0.3593668480451613, 0.4489424625316657, -0.024879234621016266]  2916.0
[-0.1500083026894673, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, -0.024879234621016266]  2692.0
[-0.45940037372830467, -0.3239410194700908, -0.34283552868264167, 0.14647026111178818, 0.3742253629232448, -0.03057378508407438]  2576.0
[-0.1500083026894673, -0.4227426468805665, -0.3949553103303115, -0.3593668480451613, 0.4489424625316657, -0.024879234621016266]  2532.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  2524.0
[-0.1500083026894673, -0.09256139862108947, -0.47272200033307255, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  2476.0
[-0.1500083026894673, -0.3239410194700908, -0.34283552868264167, -0.21758762882452132, 0.3742253629232448, -0.03153002131440452]  2464.0
[0.22723707831046336, -0.4227426468805665, -0.47272200033307255, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  2460.0
[0.04749587286690593, -0.3239410194700908, -0.34283552868264167, 0.14647026111178818, 0.4489424625316657, -0.03153002131440452]  2400.0
[-0.1500083026894673, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  2360.0
[-0.45940037372830467, -0.4227426468805665, -0.3949553103303115, -0.3593668480451613, 0.4489424625316657, -0.03057378508407438]  2268.0
[-0.1500083026894673, -0.4227426468805665, -0.3949553103303115, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  2260.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.22936175412567317, 0.4489424625316657, -0.03057378508407438]  2216.0
[-0.1500083026894673, -0.39890950041485695, -0.3324146676779943, 0.04186536489933801, 0.19010224946493903, -0.024879234621016266]  2200.0
[-0.1500083026894673, -0.09256139862108947, -0.3213123449452151, -0.3593668480451613, 0.4489424625316657, -0.024879234621016266]  2184.0
[-0.1500083026894673, -0.09256139862108947, -0.3213123449452151, -0.21758762882452132, 0.19010224946493903, -0.03057378508407438]  2024.0
[-0.1500083026894673, -0.32568189923220603, -0.3324146676779943, -0.21758762882452132, 0.48122030441010843, -0.024879234621016266]  1924.0
[-0.1500083026894673, -0.09256139862108947, -0.3949553103303115, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1912.0
[-0.45940037372830467, -0.3239410194700908, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, 0.03498166351916521]  1904.0
[0.22723707831046336, -0.4227426468805665, -0.3949553103303115, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  1884.0
[0.17461375087020015, -0.39890950041485695, -0.34283552868264167, -0.21758762882452132, 0.16187751846777376, -0.03153002131440452]  1864.0
[-0.1500083026894673, -0.4227426468805665, -0.3324146676779943, 0.07716234091295582, 0.4489424625316657, -0.03057378508407438]  1864.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.19010224946493903, -0.03057378508407438]  1820.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.22936175412567317, 0.4489424625316657, 0.03498166351916521]  1744.0
[-0.1500083026894673, -0.20422335238040668, -0.3949553103303115, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1736.0
[0.04749587286690593, -0.4227426468805665, -0.34283552868264167, 0.20518236276026913, 0.4489424625316657, -0.03153002131440452]  1724.0
[0.04749587286690593, -0.4227426468805665, -0.34283552868264167, 0.14647026111178818, 0.4489424625316657, -0.03153002131440452]  1696.0
[-0.03952190928883237, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, -0.03057378508407438]  1696.0
[-0.1500083026894673, -0.09256139862108947, -0.3213123449452151, -0.3593668480451613, 0.48122030441010843, -0.024879234621016266]  1696.0
[-0.45940037372830467, -0.09256139862108947, -0.2115160527193184, -0.22936175412567317, 0.19010224946493903, -0.024879234621016266]  1684.0
[0.17461375087020015, -0.4227426468805665, -0.3324146676779943, 0.04186536489933801, 0.16187751846777376, -0.03057378508407438]  1668.0
[-0.1500083026894673, -0.4227426468805665, -0.3949553103303115, 0.07716234091295582, 0.19010224946493903, -0.03057378508407438]  1656.0
[0.17461375087020015, -0.4227426468805665, -0.47272200033307255, -0.21758762882452132, 0.4489424625316657, 0.03498166351916521]  1616.0
[0.17461375087020015, -0.39890950041485695, -0.34283552868264167, 0.04186536489933801, 0.16187751846777376, -0.03153002131440452]  1580.0
[-0.1500083026894673, -0.4227426468805665, -0.3949553103303115, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1572.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, 0.07716234091295582, 0.4489424625316657, -0.03057378508407438]  1540.0
[-0.1500083026894673, -0.09256139862108947, -0.3213123449452151, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1536.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, 0.04186536489933801, 0.4489424625316657, -0.03057378508407438]  1468.0
[0.04749587286690593, -0.3239410194700908, -0.34283552868264167, 0.14647026111178818, 0.3742253629232448, -0.03153002131440452]  1452.0
[0.7464690996904385, -0.09256139862108947, -0.3949553103303115, -0.21758762882452132, 0.48122030441010843, -0.024879234621016266]  1432.0
[-0.45940037372830467, -0.09256139862108947, -0.3324146676779943, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1372.0
[-0.1500083026894673, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  1360.0
[-0.1500083026894673, -0.09256139862108947, -0.3324146676779943, -0.3593668480451613, 0.19010224946493903, -0.03057378508407438]  1308.0
[-0.45940037372830467, -0.32568189923220603, -0.3949553103303115, -0.22936175412567317, 0.48122030441010843, -0.19612620113693102]  1300.0
[0.04749587286690593, -0.4227426468805665, -0.34283552868264167, 0.14647026111178818, 0.3742253629232448, -0.03153002131440452]  1296.0
[0.17461375087020015, -0.39890950041485695, -0.3324146676779943, 0.04186536489933801, 0.16187751846777376, -0.03153002131440452]  1264.0
[-0.45940037372830467, -0.4227426468805665, -0.3949553103303115, -0.22936175412567317, 0.48122030441010843, -0.19612620113693102]  1248.0
[-0.45940037372830467, -0.4227426468805665, -0.3213123449452151, -0.3593668480451613, 0.19010224946493903, -0.03057378508407438]  1244.0
[-0.45940037372830467, -0.4227426468805665, -0.2115160527193184, -0.21758762882452132, 0.19010224946493903, -0.03057378508407438]  1240.0
[0.04749587286690593, -0.09256139862108947, -0.34283552868264167, 0.14647026111178818, 0.3742253629232448, -0.024879234621016266]  1212.0
[-0.1500083026894673, -0.09256139862108947, -0.2115160527193184, -0.21758762882452132, 0.19010224946493903, -0.03153002131440452]  1212.0
[0.17461375087020015, -0.32568189923220603, -0.3949553103303115, 0.04186536489933801, 0.48122030441010843, -0.19612620113693102]  1208.0
[0.04749587286690593, -0.3239410194700908, -0.34283552868264167, -0.21758762882452132, 0.16187751846777376, -0.03153002131440452]  1200.0
[-0.1500083026894673, -0.09256139862108947, -0.34283552868264167, -0.3593668480451613, 0.19010224946493903, -0.024879234621016266]  1180.0
[-0.45940037372830467, -0.4227426468805665, -0.3324146676779943, -0.21758762882452132, 0.4489424625316657, 0.03498166351916521]  1176.0
[-0.1500083026894673, -0.09256139862108947, -0.2115160527193184, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  1128.0
[0.04749587286690593, -0.09256139862108947, -0.2115160527193184, -0.21758762882452132, 0.19010224946493903, -0.024879234621016266]  1124.0
